"Cod.","Ruolo","Nome","Voto","Gf","Gs","Rp","Rs","Rf","Au","Amm","Esp","Ass","Asf","Gdv","Gdp","Day","FantasyEvaluation","Delta"
"2317","A","BRIGNOLA","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","2.3026315789"
"41","P","MIRANTE","6.5","0","1","0","0","0","0","0","0","0","0","0","0","31","5.5","1.3289473683999997"
"615","D","HELANDER","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","1.5263157895"
"224","D","DE MAIO","5.5","0","0","0","0","0","0","1","0","0","0","0","0","31","5.5","1.3684210525999996"
"1857","C","DI FRANCESCO F","5","0","0","0","0","0","0","1","0","0","0","0","0","31","5","1.0263157895"
"669","C","DONSAH","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","0.8684210525999996"
"713","C","DZEMAILI","6.5","0","0","0","0","0","0","1","0","0","0","0","0","31","6.5","4.092105263200001"
"376","C","VERDI","5","0","0","0","0","0","0","0","0","0","0","0","0","31","5","-1.5526315788999998"
"374","C","POLI","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","0.8684210525999996"
"644","C","PULGAR","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","0.3684210525999996"
"280","A","PALACIO","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","0.6315789474000004"
"2178","P","CRAGNO","6","0","1","0","0","0","0","0","0","0","0","0","0","31","5","1.3421052632000001"
"1869","D","PISACANE","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","1.8815789474"
"301","D","PADOIN","5","0","0","0","0","0","0","0","0","0","0","0","0","31","5","-0.6578947368000003"
"2653","D","LYKOGIANNIS","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","4.2368421053"
"2279","D","ROMAGNA","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","2.4736842105"
"1870","C","BARELLA","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","-0.48684210530000005"
"627","C","IONITA","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","0.01315789469999995"
"1882","A","SAU","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","1.0"
"247","A","PAVOLETTI","5","0","0","0","0","0","0","1","0","0","0","0","0","31","5","-1.0"
"413","P","SORRENTINO","7.5","0","2","1","0","0","0","0","0","0","0","0","0","31","8.5","3.5263157895"
"169","D","TOMOVIC","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","2.1315789474000004"
"2141","D","DEPAOLI","5","0","0","0","0","0","0","1","0","0","0","0","0","31","5","2.1052631579"
"105","D","GOBBI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","2.8947368421"
"2285","D","BANI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","3.0657894737"
"702","C","GIACCHERINI","6.5","0","0","0","0","0","0","1","0","0","0","0","0","31","6.5","3.5263157895"
"118","C","RADOVANOVIC","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","1.0263157895"
"119","C","RIGONI N","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","3.8289473684"
"2327","A","STEPINSKI","7","1","0","0","0","0","0","0","0","0","0","0","0","31","10","6.1710526316"
"124","A","MEGGIORINI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","3.3157894737"
"2334","A","LERIS","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","5.3947368421"
"123","A","INGLESE","6","0","0","0","0","0","0","1","0","0","0","0","0","31","6","-0.18421052630000023"
"1891","D","CECCHERINI","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","0.25"
"1865","D","CAPUANO","6.5","0","0","0","0","0","0","1","0","0","0","0","0","31","6.5","2.7236842105"
"1933","C","MANDRAGORA","5.5","0","0","0","0","0","0","1","0","0","0","0","0","31","5.5","-0.23684210530000005"
"789","A","TROTTA","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","0.15789473680000032"
"778","A","TUMMINELLO","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","4.1184210526000005"
"4","P","SPORTIELLO","7","0","0","0","0","0","0","0","0","0","0","0","0","31","7","2.0"
"2165","D","VITOR HUGO","5.5","0","0","0","0","0","0","1","0","0","0","0","0","31","5.5","2.4473684211"
"141","D","LAURINI","6","0","0","0","0","0","0","1","0","0","0","0","0","31","6","2.6052631579"
"2164","D","MILENKOVIC","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","3.5789473684"
"2309","D","PEZZELLA GER","7","0","0","0","0","0","0","0","0","0","0","0","0","31","7","1.5263157895"
"252","D","BIRAGHI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","0.2236842105000001"
"557","C","BENASSI","7","1","0","0","0","0","0","0","0","0","0","1","0","31","10","4.1578947368"
"2659","C","DABO","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","4.3684210526000005"
"2290","C","EYSSERIC","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","2.1184210526"
"2215","C","VERETOUT","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","0.06578947369999977"
"150","C","SAPONARA","6.5","0","0","0","0","0","0","0","0","1","0","0","0","31","7.5","4.565789473700001"
"2061","A","SIMEONE","7","1","0","0","0","0","0","0","0","0","0","0","0","31","10","2.7894736842"
"532","A","FALCINELLI","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","1.0394736841999999"
"218","P","PERIN","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","1.0"
"78","D","SPOLLI","7","0","0","0","0","0","0","0","0","0","0","0","0","31","7","3.5921052632"
"729","D","PEREIRA P","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","5.0657894737"
"2083","D","BIRASCHI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","2.9078947368"
"493","D","ZUKANOVIC","7","0","0","0","0","0","0","0","0","0","0","0","0","31","7","2.1052631578999996"
"366","C","BERTOLACCI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","1.3552631578999996"
"433","C","HILJEMARK","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","3.5921052632"
"235","C","LAXALT","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","1.1710526316000003"
"438","C","RIGONI L","6","0","0","0","0","0","0","1","0","0","0","0","0","31","6","2.2236842105"
"1939","A","LAPADULA","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","0.8026315788999998"
"245","A","PANDEV","5.5","0","0","0","0","0","0","1","0","0","0","0","0","31","5.5","0.02631578949999991"
"250","P","HANDANOVIC","6.5","0","1","0","0","0","0","0","0","0","0","0","0","31","5.5","0.0"
"253","D","D'AMBROSIO","5","0","0","0","0","0","0","0","0","0","0","0","0","31","5","-0.5394736841999999"
"2310","D","CANCELO","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","2.1578947368000003"
"257","D","MIRANDA","6","0","0","0","0","0","0","1","0","0","0","0","0","31","6","1.0789473683999997"
"261","D","RANOCCHIA","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","4.0789473684"
"798","D","SKRINIAR","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","-1.0921052631999997"
"704","C","PERISIC","4.5","0","0","0","0","0","0","0","0","0","0","0","0","31","4.5","-2.4736842105"
"332","C","CANDREVA","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","0.06578947369999977"
"172","C","BORJA VALERO","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","-0.2763157894999999"
"265","C","BROZOVIC","6.5","0","0","0","0","0","0","1","0","0","0","0","0","31","6.5","1.0"
"801","C","GAGLIARDINI","6","0","0","0","0","0","0","1","0","0","0","0","0","31","6","1.4473684211000002"
"277","A","ICARDI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","-2.4210526316000003"
"453","P","SZCZESNY","6","0","2","0","0","0","0","0","0","0","0","0","0","31","4","1.5263157895"
"294","D","RUGANI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","1.7631578947"
"1931","D","BENATIA","5","0","0","0","0","0","0","0","0","0","0","0","0","31","5","1.5526315788999998"
"662","D","ALEX SANDRO","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","0.9210526316000003"
"697","C","CUADRADO","6","0","0","0","0","0","0","0","0","1","0","0","0","31","7","3.0263157895"
"2200","C","DOUGLAS COSTA","7","1","0","0","0","0","0","0","0","0","0","0","0","31","10","4.1052631579"
"299","C","KHEDIRA","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","1.0131578947"
"2306","C","MATUIDI","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","0.6052631578999996"
"469","C","PJANIC","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","0.7631578947"
"312","A","MANDZUKIC","5","0","0","0","0","0","0","1","0","0","0","0","0","31","5","-0.3947368421000004"
"309","A","DYBALA","8","1","0","0","0","2","0","0","0","0","0","1","0","31","17","9.7368421053"
"408","A","HIGUAIN","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","-0.43421052630000023"
"1934","P","STRAKOSHA","6","0","1","0","0","0","0","0","0","0","0","0","0","31","5","-0.06578947369999977"
"2335","D","LUIZ FELIPE","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","3.7236842105"
"327","D","PATRIC","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","4.2631578947"
"2062","D","BASTOS","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","2.3815789474"
"322","D","DE VRIJ","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","0.07894736839999972"
"645","C","MILINKOVIC-SAVIC","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","-1.0"
"2003","C","MURGIA","6","0","0","0","0","0","0","1","0","0","0","0","0","31","6","3.5657894737"
"338","C","LULIC","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","-0.3552631578999996"
"2188","C","MARUSIC","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","0.5789473683999997"
"2209","C","LUCAS LEIVA","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","0.3289473683999997"
"2085","C","LUIS ALBERTO","7","1","0","0","0","0","0","0","0","0","0","1","0","31","10","3.2763157895"
"785","A","IMMOBILE","7.5","1","0","0","0","0","0","0","0","1","0","0","0","31","11.5","3.4473684211"
"2284","A","CAICEDO","5.5","0","0","0","0","0","0","1","0","0","0","0","0","31","5.5","1.8684210526"
"350","P","DONNARUMMA G","6","0","1","0","0","0","0","0","0","0","0","0","0","31","5","0.01315789469999995"
"286","D","BONUCCI","5.5","0","0","0","0","0","0","1","0","0","0","0","0","31","5.5","-0.02631578949999991"
"353","D","ABATE","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","3.3421052632"
"2168","D","MUSACCHIO","5.5","0","0","0","0","0","0","1","0","0","0","0","0","31","5.5","3.3026315789"
"460","D","ROMAGNOLI A","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","1.3947368421000004"
"2169","D","RODRIGUEZ R","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","0.8552631578999996"
"375","C","SUSO","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","-0.3552631578999996"
"1850","C","KESSIE'","5.5","0","0","0","0","0","0","1","0","0","0","0","0","31","5.5","-0.6315789474000004"
"367","C","BONAVENTURA","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","-0.43421052630000023"
"331","C","BIGLIA","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","1.0921052631999997"
"2194","C","CALHANOGLU","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","0.4078947368000003"
"2155","A","CUTRONE","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","0.14473684210000037"
"387","P","REINA","6","0","1","0","0","0","0","0","0","0","0","0","0","31","5","-0.15789473680000032"
"144","D","TONELLI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","4.8552631579"
"392","D","KOULIBALY","5","0","0","0","0","0","0","0","0","0","0","0","0","31","5","-1.1973684211000002"
"142","D","MARIO RUI","6","0","0","0","0","0","0","1","0","0","0","0","0","31","6","1.8289473683999997"
"140","D","HYSAJ","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","0.0"
"402","C","HAMSIK","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","-0.6052631578999996"
"58","C","DIAWARA","7","1","0","0","0","0","0","0","0","0","0","1","0","31","10","7.0131578947"
"397","C","ALLAN","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","-1.25"
"2076","C","ROG","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","1.5263157895"
"152","C","ZIELINSKI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","0.3552631578999996"
"2012","A","MILIK","7","1","0","0","0","0","0","0","0","0","0","0","0","31","10","7.1973684211"
"410","A","MERTENS","4.5","0","0","0","1","0","0","0","0","0","0","0","0","31","1.5","-6.2236842105"
"406","A","CALLEJON","5","0","0","0","0","0","0","0","0","0","0","0","0","31","5","-2.1184210525999996"
"409","A","INSIGNE","6.5","0","0","0","0","0","0","1","0","1","0","0","0","31","7.5","0.43421052630000023"
"256","D","JUAN JESUS","6.5","0","0","0","0","0","0","1","0","0","0","0","0","31","6.5","3.1710526316"
"2016","D","FAZIO","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","0.3289473683999997"
"459","D","MANOLAS","5","0","0","0","0","0","0","0","0","0","0","0","0","31","5","0.25"
"2214","D","KOLAROV","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","-0.10526315789999963"
"467","C","NAINGGOLAN","5","0","0","0","0","0","0","0","0","0","0","0","0","31","5","-0.6315789474000004"
"464","C","FLORENZI","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","0.8157894736999998"
"795","A","EL SHAARAWY","5.5","0","0","0","0","0","0","1","0","0","0","0","0","31","5.5","-0.3289473683999997"
"647","A","DZEKO","6","0","0","0","0","0","0","1","0","0","0","0","0","31","6","-1.25"
"643","A","DEFREL","5","0","0","0","0","0","0","0","0","0","0","0","0","31","5","2.6842105263"
"1974","A","SCHICK","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","2.5131578947"
"1895","D","FERRARI G","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","1.3552631578999996"
"2104","D","BERESZYNSKI","5.5","0","0","0","0","0","0","1","0","0","0","0","0","31","5.5","0.7894736841999999"
"492","D","SILVESTRE","7","0","0","0","0","0","0","0","0","0","0","0","0","31","7","1.5921052631999997"
"630","D","SALA","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","4.0789473684"
"490","D","REGINI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","3.3421052632"
"1868","D","MURRU","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","2.9868421053"
"2008","C","LINETTY","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","1.0789473683999997"
"2287","C","RAMIREZ","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","-0.17105263160000028"
"2065","C","PRAET","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","1.25"
"568","A","QUAGLIARELLA","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","-1.3026315788999998"
"1958","A","CAPRARI","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","0.3421052631999997"
"608","A","ZAPATA D","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","-0.5131578947"
"509","P","CONSIGLI","7.5","0","1","0","0","0","0","0","0","0","0","0","0","31","6.5","1.8684210525999996"
"513","D","ACERBI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","0.5657894736999998"
"517","D","DELL'ORCO","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","4.7236842105"
"2318","D","ROGERIO","6","0","0","0","0","0","0","1","0","0","0","0","0","31","6","4.0394736842"
"2006","D","LIROLA","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","2.3157894737"
"2594","D","LEMOS","5","0","0","0","0","0","0","0","0","0","0","0","0","31","5","3.7105263158"
"521","D","PELUSO","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","1.2236842105"
"529","C","MISSIROLI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","0.8815789474000004"
"1976","C","MAZZITELLI","6.5","0","0","0","0","0","0","1","0","1","0","0","0","31","7.5","4.434210526299999"
"1978","C","SENSI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","3.6578947368"
"2213","C","CASSATA","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","4.3815789473999995"
"531","A","BERARDI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","0.8026315788999998"
"536","A","POLITANO","7","1","0","0","0","0","0","0","0","0","0","0","0","31","10","3.4473684211"
"572","P","MERET","6.5","0","1","0","0","0","0","0","0","0","0","0","0","31","5.5","3.5394736842"
"491","D","SALAMON","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","3.1842105263"
"817","D","COSTA F","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","1.9078947367999999"
"780","D","CIONEK","6.5","1","0","0","0","0","0","1","0","0","0","0","0","31","9.5","6.9868421053"
"708","D","FELIPE","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","1.8552631578999996"
"2652","C","EVERTON LUIZ","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","3.8026315789"
"27","C","GRASSI","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","1.2631578947"
"631","C","VIVIANI","6.5","0","0","0","0","0","0","0","0","0","1","0","0","31","6.5","1.6842105263000002"
"2263","C","LAZZARI M","7","0","0","0","0","0","0","1","0","0","0","0","0","31","7","1.0"
"28","C","KURTIC","6","0","0","0","0","0","0","1","0","0","0","0","0","31","6","1.2368421053"
"126","A","PALOSCHI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","-0.48684210530000005"
"533","A","FLOCCARI","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","2.6315789474"
"2267","A","ANTENUCCI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","0.03947368419999986"
"2179","P","SIRIGU","7.5","0","0","0","0","0","0","0","0","0","0","0","0","31","7.5","2.25"
"552","D","MORETTI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","3.0921052632"
"2288","D","N'KOULOU","7","0","0","0","0","0","0","0","0","0","0","0","0","31","7","0.9342105263000002"
"706","D","ANSALDI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","31","6.5","2.3026315789"
"487","D","DE SILVESTRI","7","0","0","0","0","0","0","0","0","1","0","0","0","31","8","1.9868421053"
"555","C","ACQUAH","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","2.5657894737"
"556","C","BASELLI","6","0","0","0","0","0","0","1","0","0","0","0","0","31","6","0.7631578947"
"560","C","OBI","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","2.0263157895"
"405","C","VALDIFIORI","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","4.0657894737"
"441","A","BELOTTI","6.5","0","0","0","0","0","0","1","0","0","0","0","0","31","6.5","0.7894736841999999"
"475","A","IAGO FALQUE","5.5","0","0","0","0","0","0","0","0","0","0","0","0","31","5.5","-1.6184210525999996"
"1839","A","EDERA","6","0","0","0","0","0","0","0","0","0","0","0","0","31","6","3.6447368421"
