"Cod.","Ruolo","Nome","Voto","Gf","Gs","Rp","Rs","Rf","Au","Amm","Esp","Ass","Asf","Gdv","Gdp","Day","FantasyEvaluation"
2172,"C","BARAK",7,0,0,0,0,0,0,0,0,1,0,0,0,32,8
90,"A","LASAGNA",6.5,1,0,0,0,0,0,0,0,0,0,0,0,32,9.5
566,"A","MAXI LOPEZ",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6
1963,"ALL","ODDO",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5
2271,"P","NICOLAS",6.5,0,2,0,0,0,0,0,0,0,0,0,0,32,4.5
621,"D","ROMULO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5
2273,"D","CARACCIOLO A",5.5,0,0,0,0,0,0,1,0,0,0,0,0,32,5.5
45,"D","FERRARI A",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5
2206,"D","FELICIOLI",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6
2656,"D","VUKOVIC",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5
2274,"C","VALOTI",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6
1992,"C","FOSSATI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5
2661,"C","AARONS",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5
378,"A","CERCI",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5
633,"A","FARES",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5
2114,"A","PETKOVIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5
92,"A","MATOS",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6
2324,"A","LEE",6,0,0,0,0,0,0,1,0,0,0,0,0,32,6
2282,"ALL","PECCHIA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5
316,"P","BERISHA",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2120,"D","BASTONI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
1847,"D","CALDARA",7,0,0,0,0,0,0,0,0,0,0,0,0,33,7
2197,"D","CASTAGNE",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2160,"D","GOSENS",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2130,"D","HATEBOER",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
2296,"D","MANCINI G",5,0,0,0,0,0,0,1,0,0,0,0,0,33,5
15,"D","MASIELLO A",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
788,"C","FREULER",7,1,0,0,0,0,0,0,0,0,0,1,0,33,10
22,"C","DE ROON",6.5,0,0,0,1,0,0,0,0,1,0,0,0,33,4.5
779,"C","CRISTANTE",6,0,0,0,0,0,0,0,0,1,0,0,0,33,7
2719,"A","BARROW",7,1,0,0,0,0,0,0,0,0,0,0,0,33,10
26,"A","GOMEZ A",7,1,0,0,0,0,0,0,0,0,0,0,0,33,10
383,"A","PETAGNA",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5
684,"ALL","GASPERINI",7,0,0,0,0,0,0,0,0,0,0,0,0,33,7
483,"P","PUGGIONI",6,0,3,0,0,0,0,0,0,0,0,0,0,33,3
2720,"D","SAGNA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
2662,"D","TOSCA",4.5,0,0,0,0,0,0,1,0,0,0,0,0,33,4.5
2644,"D","BILLONG",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
787,"D","DJIMSITI",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
2174,"D","VENUTI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
440,"C","VIOLA",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
1995,"C","DJURICIC",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2244,"C","DEL PINTO",4.5,0,0,0,0,0,0,0,0,0,0,0,0,33,4.5
2649,"A","DIABATE'",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
2086,"A","IEMMELLO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
2317,"A","BRIGNOLA",6.5,0,0,0,0,0,0,1,0,0,0,0,0,33,6.5
1982,"A","PARIGINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
2040,"A","LOMBARDI",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
2093,"ALL","DE ZERBI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
41,"P","MIRANTE",6.5,0,1,0,0,0,0,0,0,0,0,0,0,33,5.5
49,"D","MASINA",6,0,0,0,0,0,0,1,0,0,0,0,0,33,6
2329,"D","KEITA C",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
76,"D","ROMAGNOLI S",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
615,"D","HELANDER",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
419,"D","GONZALEZ G",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
1857,"C","DI FRANCESCO F",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
713,"C","DZEMAILI",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
57,"C","CRISETIG",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5
1859,"C","NAGY",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
376,"C","VERDI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2167,"A","ORSOLINI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
280,"A","PALACIO",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5
2650,"A","AVENATTI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
760,"ALL","DONADONI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2178,"P","CRAGNO",5.5,0,4,0,0,0,0,0,0,0,0,0,0,33,1.5
455,"D","CASTAN",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
251,"D","ANDREOLLI",4.5,0,0,0,0,0,0,0,0,0,0,0,0,33,4.5
2279,"D","ROMAGNA",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
2653,"D","LYKOGIANNIS",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2037,"D","MIANGUE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
301,"D","PADOIN",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
627,"C","IONITA",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
2725,"C","CALIGARA",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2204,"C","COSSU",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
2116,"C","FARAGO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
1880,"A","GIANNETTI",5,0,0,0,0,0,0,1,0,0,0,0,0,33,5
2654,"A","CETER",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
1882,"A","SAU",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
2125,"ALL","LOPEZ D",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
413,"P","SORRENTINO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
169,"D","TOMOVIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
2208,"D","JAROSZYNSKI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5
2141,"D","DEPAOLI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
104,"D","GAMBERINI",6,0,0,0,0,0,0,1,0,0,0,0,0,33,6
101,"D","DAINELLI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
99,"D","CACCIATORE",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
702,"C","GIACCHERINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
115,"C","HETEMAJ",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
119,"C","RIGONI N",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
118,"C","RADOVANOVIC",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
156,"A","PUCCIARELLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
2327,"A","STEPINSKI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
123,"A","INGLESE",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
680,"ALL","MARAN",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
1889,"P","CORDAZ",7,0,1,0,0,0,0,0,0,0,0,0,0,33,6
1891,"D","CECCHERINI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
1865,"D","CAPUANO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
765,"D","AJETI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
581,"D","FARAONI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
1896,"D","MARTELLA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
1898,"D","SAMPIRISI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
121,"C","STOIAN",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2014,"C","ROHDEN",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
1933,"C","MANDRAGORA",6.5,0,0,0,0,0,0,1,0,0,0,0,0,33,6.5
2665,"C","DIABY",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
1901,"C","BARBERIS",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
1997,"A","SIMY",7,1,0,0,0,0,0,0,0,0,0,0,1,33,10
789,"A","TROTTA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
690,"ALL","ZENGA",7,0,0,0,0,0,0,0,0,0,0,0,0,33,7
4,"P","SPORTIELLO",4.5,0,0,0,0,0,0,0,1,0,0,0,0,33,4.5
1917,"P","DRAGOWSKI",5.5,0,4,0,0,0,0,0,0,0,0,0,0,33,1.5
252,"D","BIRAGHI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
2309,"D","PEZZELLA GER",5,0,0,0,0,0,0,1,0,0,0,0,0,33,5
2164,"D","MILENKOVIC",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
2165,"D","VITOR HUGO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2215,"C","VERETOUT",8,2,0,0,0,1,0,1,0,0,0,0,0,33,17
150,"C","SAPONARA",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2659,"C","DABO",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
2002,"C","CHIESA",6,0,0,0,0,0,0,1,0,0,0,0,0,33,6
2290,"C","EYSSERIC",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2301,"C","GIL DIAS",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
532,"A","FALCINELLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
2061,"A","SIMEONE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
676,"ALL","PIOLI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
218,"P","PERIN",7,0,2,0,0,0,0,0,0,0,0,0,0,33,5
198,"D","ROSI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
54,"D","ROSSETTINI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5
2303,"D","MIGLIORE",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2664,"D","EL YAMIQ",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
493,"D","ZUKANOVIC",4.5,0,0,0,0,0,1,0,0,0,0,0,0,33,4.5
433,"C","HILJEMARK",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
232,"C","COFIE",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
366,"C","BERTOLACCI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2658,"C","MEDEIROS",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
438,"C","RIGONI L",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
245,"A","PANDEV",5.5,0,0,0,0,0,0,0,0,1,0,0,0,33,6.5
187,"A","ROSSI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
1939,"A","LAPADULA",7,1,0,0,0,0,0,0,0,0,0,0,0,33,10
762,"ALL","BALLARDINI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
250,"P","HANDANOVIC",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
257,"D","MIRANDA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
798,"D","SKRINIAR",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
261,"D","RANOCCHIA",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
253,"D","D'AMBROSIO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
2310,"D","CANCELO",7,1,0,0,0,0,0,0,0,0,0,1,0,33,10
332,"C","CANDREVA",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
172,"C","BORJA VALERO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
265,"C","BROZOVIC",7.5,1,0,0,0,0,0,1,0,0,1,0,0,33,10.5
801,"C","GAGLIARDINI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2655,"C","RAFINHA",7,0,0,0,0,0,0,0,0,1,0,0,0,33,8
704,"C","PERISIC",7,1,0,0,0,0,0,0,0,0,0,0,0,33,10
2325,"A","KARAMOH",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
277,"A","ICARDI",7,1,0,0,0,0,0,0,0,0,0,0,0,33,10
782,"ALL","SPALLETTI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
453,"P","SZCZESNY",6,0,1,0,0,0,0,0,0,0,0,0,0,33,5
294,"D","RUGANI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
292,"D","LICHTSTEINER",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5
662,"D","ALEX SANDRO",6.5,1,0,0,0,0,0,0,0,0,0,0,0,33,9.5
1931,"D","BENATIA",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5
2166,"C","BENTANCUR",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
184,"C","BERNARDESCHI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
697,"C","CUADRADO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2200,"C","DOUGLAS COSTA",7,0,0,0,0,0,0,0,0,1,0,0,0,33,8
300,"C","MARCHISIO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2306,"C","MATUIDI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
305,"C","STURARO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
309,"A","DYBALA",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
408,"A","HIGUAIN",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
686,"ALL","ALLEGRI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
1934,"P","STRAKOSHA",6,0,3,0,0,0,0,0,0,0,0,0,0,33,3
2335,"D","LUIZ FELIPE",5,0,0,0,0,0,0,1,0,0,0,0,0,33,5
1999,"D","LUKAKU J",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
287,"D","CACERES",6.5,1,0,0,0,0,0,0,0,0,0,0,0,33,9.5
322,"D","DE VRIJ",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
335,"C","FELIPE ANDERSON",7,1,0,0,0,0,0,0,0,0,0,0,0,33,10
338,"C","LULIC",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2209,"C","LUCAS LEIVA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
2085,"C","LUIS ALBERTO",8,2,0,0,0,0,0,1,0,0,1,1,0,33,14
2188,"C","MARUSIC",7,0,0,0,0,0,0,0,0,2,0,0,0,33,9
645,"C","MILINKOVIC-SAVIC",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2003,"C","MURGIA",4.5,0,0,0,0,0,0,0,1,0,0,0,0,33,4.5
785,"A","IMMOBILE",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
2284,"A","CAICEDO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
826,"ALL","INZAGHI S",7,0,0,0,0,0,0,0,1,0,0,0,0,33,7
350,"P","DONNARUMMA G",6.5,0,1,0,0,0,0,0,0,0,0,0,0,33,5.5
353,"D","ABATE",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
286,"D","BONUCCI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
2169,"D","RODRIGUEZ R",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
365,"D","ZAPATA C",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
375,"C","SUSO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
1850,"C","KESSIE'",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
827,"C","LOCATELLI M",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5
367,"C","BONAVENTURA",7,1,0,0,0,0,0,1,0,0,0,0,0,33,10
331,"C","BIGLIA",6.5,0,0,0,0,0,0,0,0,1,0,0,0,33,7.5
2187,"A","BORINI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2175,"A","ANDRE' SILVA",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2155,"A","CUTRONE",6,0,0,0,0,0,0,1,0,0,0,0,0,33,6
652,"A","KALINIC",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
2641,"ALL","GATTUSO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
387,"P","REINA",6,0,2,0,0,0,0,0,0,0,0,0,0,33,4
144,"D","TONELLI",6.5,1,0,0,0,0,0,0,0,0,0,0,0,33,9.5
142,"D","MARIO RUI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5
140,"D","HYSAJ",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
388,"D","ALBIOL",6.5,1,0,0,0,0,0,0,0,0,0,0,0,33,9.5
397,"C","ALLAN",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
402,"C","HAMSIK",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
58,"C","DIAWARA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
2076,"C","ROG",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
152,"C","ZIELINSKI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
2012,"A","MILIK",7,1,0,0,0,0,0,0,0,0,0,1,0,33,10
410,"A","MERTENS",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
409,"A","INSIGNE",7,1,0,0,0,0,0,0,0,0,0,0,0,33,10
406,"A","CALLEJON",6.5,0,0,0,0,0,0,0,0,0,2,0,0,33,6.5
688,"ALL","SARRI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
1964,"P","ALISSON",6,0,1,0,0,0,0,0,0,0,0,0,0,33,5
2016,"D","FAZIO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
459,"D","MANOLAS",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
256,"D","JUAN JESUS",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2214,"D","KOLAROV",7,0,0,0,0,0,0,0,0,0,1,0,0,33,7
530,"C","PELLEGRINI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
1967,"C","GERSON",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
464,"C","FLORENZI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
2193,"C","GONALONS",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
470,"C","STROOTMAN",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2201,"C","UNDER",7,1,0,0,0,0,0,0,0,0,0,0,0,33,10
647,"A","DZEKO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
795,"A","EL SHAARAWY",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
1974,"A","SCHICK",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
691,"ALL","DI FRANCESCO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
484,"P","VIVIANO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
1895,"D","FERRARI G",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
2104,"D","BERESZYNSKI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
492,"D","SILVESTRE",6.5,0,0,0,0,0,0,1,0,0,0,0,0,33,6.5
395,"D","STRINIC",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
1972,"C","TORREIRA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
2287,"C","RAMIREZ",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2065,"C","PRAET",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
2008,"C","LINETTY",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
600,"C","VERRE",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
608,"A","ZAPATA D",7,1,0,0,0,0,0,0,0,0,0,1,0,33,10
2198,"A","KOWNACKI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
568,"A","QUAGLIARELLA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
1958,"A","CAPRARI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
681,"ALL","GIAMPAOLO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
509,"P","CONSIGLI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
513,"D","ACERBI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
824,"D","ADJAPONG",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
517,"D","DELL'ORCO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2318,"D","ROGERIO",6,0,0,0,0,0,0,1,0,0,0,0,0,33,6
521,"D","PELUSO",6.5,0,0,0,0,0,0,1,0,0,0,0,0,33,6.5
2594,"D","LEMOS",7,1,0,0,0,0,0,0,0,0,0,1,0,33,10
528,"C","MAGNANELLI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
1976,"C","MAZZITELLI",6,0,0,0,0,0,0,1,0,0,0,0,0,33,6
526,"C","DUNCAN",6.5,0,0,0,0,0,0,1,0,0,0,0,0,33,6.5
183,"A","BABACAR",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
531,"A","BERARDI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
536,"A","POLITANO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2073,"A","RAGUSA",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
689,"ALL","IACHINI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
572,"P","MERET",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
106,"D","MATTIELLO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
708,"D","FELIPE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
780,"D","CIONEK",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2261,"D","VICARI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5
631,"C","VIVIANI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
27,"C","GRASSI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2263,"C","LAZZARI M",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
28,"C","KURTIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
2265,"C","SCHIATTARELLA",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2266,"C","SCHIAVON",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
126,"A","PALOSCHI",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
505,"A","BONAZZOLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
2267,"A","ANTENUCCI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
2269,"ALL","SEMPLICI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2179,"P","SIRIGU",6.5,0,1,0,0,0,0,0,0,0,0,0,0,33,5.5
552,"D","MORETTI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2288,"D","N'KOULOU",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
487,"D","DE SILVESTRI",6.5,1,0,0,0,0,0,0,1,0,0,0,1,33,9.5
706,"D","ANSALDI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
222,"D","BURDISSO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
555,"C","ACQUAH",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
556,"C","BASELLI",6,0,0,0,0,0,0,1,0,0,0,0,0,33,6
560,"C","OBI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
238,"C","RINCON",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5
478,"A","LJAJIC",6,0,0,0,0,0,0,0,0,0,1,0,0,33,6
441,"A","BELOTTI",4.5,0,0,0,1,0,0,0,0,0,0,0,0,33,1.5
1839,"A","EDERA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
475,"A","IAGO FALQUE",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
2647,"ALL","MAZZARRI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
95,"P","BIZZARRI",6,0,4,0,0,0,0,0,0,0,0,0,0,33,2
575,"D","ADNAN",6,0,0,0,0,0,0,1,0,0,0,0,0,33,6
578,"D","DANILO",5,0,0,0,0,0,0,1,0,0,0,0,0,33,5
2280,"D","NUYTINCK",4.5,0,0,0,0,0,0,0,0,0,0,0,0,33,4.5
770,"D","PEZZELLA GIU",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
790,"D","SAMIR",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
588,"D","WIDMER",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
1952,"D","ZAMPANO",7,0,0,0,0,0,0,0,0,2,0,0,0,33,9
1987,"C","JANKTO",7,1,0,0,0,0,0,0,0,0,0,0,0,33,10
813,"C","BALIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5
2172,"C","BARAK",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2191,"C","INGELSSON",6.5,1,0,0,0,0,0,0,0,0,0,0,0,33,9.5
1996,"C","DE PAUL",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
605,"A","PERICA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
1963,"ALL","ODDO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2271,"P","NICOLAS",4.5,0,1,0,0,0,0,0,0,0,0,0,0,33,3.5
621,"D","ROMULO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
622,"D","SOUPRAYEN",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5
45,"D","FERRARI A",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5
2656,"D","VUKOVIC",6,0,0,0,0,0,0,1,0,0,0,0,0,33,6
2274,"C","VALOTI",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
61,"C","ZUCULINI F",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
2726,"C","DANZI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6
378,"A","CERCI",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5
